   0.00000000       0.00000000    
   6.28318563E-02   6.29145429E-02
  0.125663713      0.126325175    
  0.188495576      0.190728024    
  0.251327425      0.256619155    
  0.314159274      0.324494690    
  0.376991153      0.394850761    
  0.439823002      0.468183398    
  0.502654850      0.544988751    
  0.565486729      0.625762939    
  0.628318548      0.711001992    
  0.691150427      0.801202059    
  0.753982306      0.896859288    
  0.816814125      0.998469591    
  0.879646003       1.10652924    
  0.942477822       1.22153437    
   1.00530970       1.34398091    
   1.06814158       1.47436523    
   1.13097346       1.61318326    
   1.19380522       1.76093078    
   1.25663710       1.91810441    
   1.31946898       2.08520007    
   1.38230085       2.26271391    
   1.44513273       2.45114183    
   1.50796461       2.65098047    
   1.57079637       2.86272478    
   1.63362825       3.08687210    
   1.69646013       3.32391787    
   1.75929201       3.57435846    
   1.82212389       3.83868980    
   1.88495564       4.11740780    
   1.94778752       4.41100883    
   2.01061940       4.71998930    
   2.07345128       5.04484510    
   2.13628316       5.38607216    
   2.19911504       5.74416637    
   2.26194692       6.11962509    
   2.32477880       6.51294231    
   2.38761044       6.92461443    
   2.45044231       7.35513973    
   2.51327419       7.80501270    
   2.57610607       8.27472973    
   2.63893795       8.76478672    
   2.70176983       9.27568054    
   2.76460171       9.80790615    
   2.82743359       10.3619604    
   2.89026546       10.9383392    
   2.95309734       11.5375385    
   3.01592922       12.1600552    
   3.07876086       12.8063812    
   3.14159274       13.4770193    
   3.20442462       14.1724625    
   3.26725650       14.8932066    
   3.33008838       15.6397476    
   3.39292026       16.4125805    
   3.45575213       17.2122059    
   3.51858401       18.0391140    
   3.58141589       18.8938084    
   3.64424777       19.7767754    
   3.70707941       20.6885147    
   3.76991129       21.6295280    
   3.83274317       22.6003075    
   3.89557505       23.6013470    
   3.95840693       24.6331463    
   4.02123880       25.6961975    
   4.08407068       26.7910042    
   4.14690256       27.9180527    
   4.20973444       29.0778503    
   4.27256632       30.2708797    
   4.33539820       31.4976463    
   4.39823008       32.7586441    
   4.46106195       34.0543709    
   4.52389383       35.3853188    
   4.58672571       36.7519875    
   4.64955759       38.1548691    
   4.71238899       39.5944519    
   4.77522087       41.0712509    
   4.83805275       42.5857544    
   4.90088463       44.1384659    
   4.96371651       45.7298660    
   5.02654839       47.3604584    
   5.08938026       49.0307388    
   5.15221214       50.7412033    
   5.21504402       52.4923477    
   5.27787590       54.2846680    
   5.34070778       56.1186600    
   5.40353966       57.9948196    
   5.46637154       59.9136505    
   5.52920341       61.8756409    
   5.59203529       63.8812866    
   5.65486717       65.9310837    
   5.71769905       68.0255280    
   5.78053093       70.1651230    
   5.84336281       72.3503571    
   5.90619469       74.5817261    
   5.96902657       76.8597260    
   6.03185844       79.1848679    
   6.09468985       81.5576019    
   6.15752172       83.9784851    
   6.22035360       86.4479828    
   6.28318548       88.9665985    
