   0.00000000       0.00000000    
   6.28318563E-02  0.187381327    
  0.125663713      0.368124545    
  0.188495576      0.535826802    
  0.251327425      0.684547186    
  0.314159274      0.809017003    
  0.376991153      0.904827058    
  0.439823002      0.968583167    
  0.502654850      0.998026729    
  0.565486729      0.992114604    
  0.628318548      0.951056540    
  0.691150427      0.876306653    
  0.753982306      0.770513058    
  0.816814125      0.637423873    
  0.879646003      0.481753469    
  0.942477822      0.309016943    
   1.00530970      0.125333071    
   1.06814158      -6.27908707E-02
   1.13097346     -0.248690367    
   1.19380522     -0.425779104    
   1.25663710     -0.587785244    
   1.31946898     -0.728968620    
   1.38230085     -0.844328403    
   1.44513273     -0.929776669    
   1.50796461     -0.982287407    
   1.57079637      -1.00000000    
   1.63362825     -0.982287407    
   1.69646013     -0.929775953    
   1.75929201     -0.844327688    
   1.82212389     -0.728968143    
   1.88495564     -0.587785006    
   1.94778752     -0.425778866    
   2.01061940     -0.248689651    
   2.07345128      -6.27899170E-02
   2.13628316      0.125333548    
   2.19911504      0.309017658    
   2.26194692      0.481754303    
   2.32477880      0.637424588    
   2.38761044      0.770513415    
   2.45044231      0.876306653    
   2.51327419      0.951056540    
   2.57610607      0.992114782    
   2.63893795      0.998026669    
   2.70176983      0.968583107    
   2.76460171      0.904826880    
   2.82743359      0.809016585    
   2.89026546      0.684546649    
   2.95309734      0.535826147    
   3.01592922      0.368123829    
   3.07876086      0.187381148    
   3.14159274      -2.62268316E-07
   3.20442462     -0.187381640    
   3.26725650     -0.368124932    
   3.33008838     -0.535827160    
   3.39292026     -0.684547544    
   3.45575213     -0.809017420    
   3.51858401     -0.904827416    
   3.58141589     -0.968583286    
   3.64424777     -0.998026729    
   3.70707941     -0.992114604    
   3.76991129     -0.951056361    
   3.83274317     -0.876306534    
   3.89557505     -0.770512938    
   3.95840693     -0.637423754    
   4.02123880     -0.481753349    
   4.08407068     -0.309016228    
   4.14690256     -0.125332594    
   4.20973444       6.27913475E-02
   4.27256632      0.248690844    
   4.33539820      0.425780296    
   4.39823008      0.587785721    
   4.46106195      0.728969574    
   4.52389383      0.844328880    
   4.58672571      0.929777145    
   4.64955759      0.982287407    
   4.71238899       1.00000000    
   4.77522087      0.982287407    
   4.83805275      0.929776669    
   4.90088463      0.844327688    
   4.96371651      0.728968143    
   5.02654839      0.587785006    
   5.08938026      0.425778866    
   5.15221214      0.248689651    
   5.21504402       6.27899170E-02
   5.27787590     -0.125333786    
   5.34070778     -0.309017897    
   5.40353966     -0.481754422    
   5.46637154     -0.637424827    
   5.52920341     -0.770513892    
   5.59203529     -0.876307130    
   5.65486717     -0.951056838    
   5.71769905     -0.992114902    
   5.78053093     -0.998026609    
   5.84336281     -0.968582809    
   5.90619469     -0.904826403    
   5.96902657     -0.809016109    
   6.03185844     -0.684545875    
   6.09468985     -0.535826564    
   6.15752172     -0.368124217    
   6.22035360     -0.187380880    
   6.28318548       5.24536631E-07
